183,2.969827e-09,1.000000e-20,1.000000e-20
184,2.937720e-09,1.000000e-20,1.000000e-20
185,2.906132e-09,1.000000e-20,1.000000e-20
186,2.875050e-09,1.000000e-20,1.000000e-20
187,2.844465e-09,1.000000e-20,1.000000e-20
188,2.814365e-09,1.000000e-20,1.000000e-20
189,2.784740e-09,1.000000e-20,1.000000e-20
190,2.755580e-09,1.000000e-20,1.000000e-20
191,2.726876e-09,1.000000e-20,1.000000e-20
192,2.698618e-09,1.000000e-20,1.000000e-20
193,2.670798e-09,1.000000e-20,1.000000e-20
194,2.643405e-09,1.000000e-20,1.000000e-20
195,2.616431e-09,1.000000e-20,1.000000e-20
196,2.589868e-09,1.000000e-20,1.000000e-20
197,2.563708e-09,1.000000e-20,1.000000e-20
198,2.537942e-09,1.000000e-20,1.000000e-20
199,2.512563e-09,1.000000e-20,1.000000e-20
200,2.487562e-09,1.000000e-20,1.000000e-20
201,2.462933e-09,1.000000e-20,1.000000e-20
202,2.438668e-09,1.000000e-20,1.000000e-20
203,2.414759e-09,1.000000e-20,1.000000e-20
204,2.391200e-09,1.000000e-20,1.000000e-20
205,2.367985e-09,1.000000e-20,1.000000e-20
206,2.345106e-09,1.000000e-20,1.000000e-20
207,2.322557e-09,1.000000e-20,1.000000e-20
208,2.300331e-09,1.000000e-20,1.000000e-20
209,2.278423e-09,1.000000e-20,1.000000e-20
210,2.256827e-09,1.000000e-20,1.000000e-20
211,2.235536e-09,1.000000e-20,1.000000e-20
212,2.214545e-09,1.000000e-20,1.000000e-20
213,2.193848e-09,1.000000e-20,1.000000e-20
214,2.173441e-09,1.000000e-20,1.000000e-20
215,2.153316e-09,1.000000e-20,1.000000e-20
216,2.133470e-09,1.000000e-20,1.000000e-20
217,2.113897e-09,1.000000e-20,1.000000e-20
218,2.094592e-09,1.000000e-20,1.000000e-20
219,2.075550e-09,1.000000e-20,1.000000e-20
220,2.056767e-09,1.000000e-20,1.000000e-20
221,2.038237e-09,1.000000e-20,1.000000e-20
222,2.019957e-09,1.000000e-20,1.000000e-20
223,2.001922e-09,1.000000e-20,1.000000e-20
224,1.984127e-09,1.000000e-20,1.000000e-20
225,1.966568e-09,1.000000e-20,1.000000e-20
226,1.949242e-09,1.000000e-20,1.000000e-20
227,1.932143e-09,1.000000e-20,1.000000e-20
228,1.915269e-09,1.000000e-20,1.000000e-20
229,1.898614e-09,1.000000e-20,1.000000e-20
230,1.882176e-09,1.000000e-20,1.000000e-20
231,1.865950e-09,1.000000e-20,1.000000e-20
232,1.849933e-09,1.000000e-20,1.000000e-20
233,1.834122e-09,1.000000e-20,1.000000e-20
234,1.818512e-09,1.000000e-20,1.000000e-20
235,1.803101e-09,1.000000e-20,1.000000e-20
236,1.787885e-09,1.000000e-20,1.000000e-20
237,1.772861e-09,1.000000e-20,1.000000e-20
238,1.758025e-09,1.000000e-20,1.000000e-20
239,1.743375e-09,1.000000e-20,1.000000e-20
240,1.728907e-09,1.000000e-20,1.000000e-20
241,1.714619e-09,1.000000e-20,1.000000e-20
242,1.700507e-09,1.000000e-20,1.000000e-20
243,1.686568e-09,1.000000e-20,1.000000e-20
244,1.672800e-09,1.000000e-20,1.000000e-20
245,1.659200e-09,1.000000e-20,1.000000e-20
246,1.645765e-09,1.000000e-20,1.000000e-20
247,1.632493e-09,1.000000e-20,1.000000e-20
248,1.619381e-09,1.000000e-20,1.000000e-20
249,1.606426e-09,1.000000e-20,1.000000e-20
250,1.593625e-09,1.000000e-20,1.000000e-20
251,1.580978e-09,1.000000e-20,1.000000e-20
252,1.568480e-09,1.000000e-20,1.000000e-20
253,1.556130e-09,1.000000e-20,1.000000e-20
254,1.543925e-09,1.000000e-20,1.000000e-20
255,1.531863e-09,1.000000e-20,1.000000e-20
256,1.519942e-09,1.000000e-20,1.000000e-20
